Country,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption
Vietnam,5.36,0.03107,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2.20173,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Vietnam,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Turkey,5.332,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Turkey,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Kyrgyzstan,5.286,0.03823,0.47428,1.15115,0.65088,0.43477,0.04232,0.3003,2.2327,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Kyrgyzstan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Nigeria,5.268,0.04192,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,2.89319,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Nigeria,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Bhutan,5.253,0.03225,0.77042,1.10395,0.57407,0.53206,0.15445,0.47998,1.63794,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bhutan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Azerbaijan,5.212,0.03363,1.02389,0.93793,0.64045,0.3703,0.16065,0.07799,2.00073,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Azerbaijan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Pakistan,5.194,0.03726,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,3.10709,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Pakistan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Jordan,5.192,0.04524,0.90198,1.05392,0.69639,0.40661,0.14293,0.11053,1.87996,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Jordan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Montenegro,5.192,0.05235,0.97438,0.90557,0.72521,0.1826,0.14296,0.1614,2.10017,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Montenegro,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
China,5.14,0.02424,0.89012,0.94675,0.81658,0.51697,0.02781,0.08185,1.8604,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,China,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Zambia,5.129,0.06988,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2.6343,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Zambia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Romania,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Romania,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Serbia,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Serbia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Portugal,5.102,0.04802,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,1.26462,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Portugal,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Latvia,5.098,0.0464,1.11312,1.09562,0.72437,0.29671,0.06332,0.18226,1.62215,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Latvia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Philippines,5.073,0.04934,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,1.7536,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Philippines,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Somaliland region,5.057,0.06161,0.18847,0.95152,0.43873,0.46582,0.39928,0.50318,2.11032,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Somaliland region,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Morocco,5.013,0.0342,0.73479,0.64095,0.60954,0.41691,0.08546,0.07172,2.45373,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Morocco,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Macedonia,5.007,0.05376,0.91851,1.00232,0.73545,0.33457,0.05327,0.22359,1.73933,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Macedonia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mozambique,4.971,0.07896,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,3.05137,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Mozambique,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Albania,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Albania,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Bosnia and Herzegovina,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bosnia and Herzegovina,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Lesotho,4.898,0.09438,0.37545,1.04103,0.07612,0.31767,0.12504,0.16388,2.79832,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Lesotho,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Dominican Republic,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Dominican Republic,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Laos,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Laos,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mongolia,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Mongolia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Swaziland,4.867,0.08742,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Swaziland,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Greece,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0.0,1.80101,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Greece,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Lebanon,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Lebanon,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Hungary,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Hungary,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Honduras,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Honduras,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Tajikistan,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Tajikistan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Tunisia,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Tunisia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Palestinian Territories,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Palestinian Territories,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Bangladesh,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bangladesh,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Iran,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Iran,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ukraine,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ukraine,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Iraq,4.677,0.05232,0.98549,0.81889,0.60237,0.0,0.13788,0.17922,1.95335,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Iraq,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
South Africa,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,South Africa,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ghana,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ghana,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Zimbabwe,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Zimbabwe,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Liberia,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Liberia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
India,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,India,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Sudan,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Sudan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Haiti,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Haiti,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Congo (Kinshasa),4.517,0.0368,0.0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Congo (Kinshasa),5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Nepal,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Nepal,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ethiopia,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ethiopia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
